Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2020-01-01,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,75.23,1.27,219059559,16479850623.57,438119097,32959699667.31,1501000.0,
2020-01-01,PK0099701010,EFERT,Engro Fertilizers Limited. ,73.86,3.41,600884719,44381345345.34,1335299375,98625211837.5,1039500.0,
2020-01-01,PK0012101017,ENGRO,Engro Corporation Limited. ,354.28,8.63,316889777,112267710195.56,576163230,204123109124.4,231900.0,
2020-01-01,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,33.8,0.83,318123167,10752563044.6,908923333,30721608655.4,5068000.0,
2020-01-01,PK0074501013,FCCL,Fauji Cement Co Ltd. ,16.02,0.93,758898264,12157550189.28,1379815025,22104636700.5,2936000.0,
2020-01-01,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,102.35,5.5,699731036,71617471534.6,1272238147,130213574345.45,877600.0,
2020-01-01,PK0085101019,HBL,Habib Bank Limited. ,162.92,9.18,733426254,119489805301.68,1466852508,238979610603.36,675200.0,
2020-01-01,PK0065001015,HUBC,Hub Power Company Limited. ,92.93,6.95,972865790,90408417864.7,1297154400,120544558392.0,555500.0,
2020-01-01,PK0083101011,KAPCO,Kot Addu Power Company. ,31.48,1.1,455655113,14344022957.24,880253228,27710371617.44,1123500.0,
2020-01-01,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,14.18,0.41,378551802,5367864552.36,1514207200,21471458096.0,1722000.0,
2020-01-01,PK0071501016,LUCK,Lucky Cement Limited. ,436.98,4.34,129350000,56523363000.0,323375000,141308407500.0,461600.0,
2020-01-01,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1316.44,2.7,26680500,35123277420.0,133402500,175616387100.0,29800.0,
2020-01-01,PK0055601014,MCB,MCB Bank Limited. ,208.82,6.66,414771002,86612480637.64,1185060006,247464230452.92,1302800.0,
2020-01-01,PK0077401013,MEBL,Meezan Bank Limited. ,96.33,2.38,321527906,30972783184.98,1286111589,123891129368.37,115500.0,
2020-01-01,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,23.69,0.49,267165300,6329145957.0,593700666,14064768777.54,2449000.0,
2020-01-01,PK0009801017,MTL,Millat Tractors Limited. ,707.41,1.22,22423101,15862325878.41,49829112,35249612119.92,12500.0,
2020-01-01,PK0078001010,NBP,National Bank Of Pakistan. ,44.45,1.73,506885758,22531071943.1,2127512862,94567946715.9,1867000.0,
2020-01-01,PK0005501017,NML,Nishat Mills Ltd. ,107.64,1.31,158219932,17030793480.48,351599848,37846207638.72,545000.0,
2020-01-01,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,142.92,7.08,645139260,92203303039.2,4300928400,614688686928.0,784400.0,
2020-01-01,PK0034601010,PAEL,Pak Elektron Ltd. ,28.23,0.54,248840743,7024774174.89,497681485,14049548321.55,8579500.0,
2020-01-01,PK0023901017,POL,Pakistan Oilfields Limited. ,462.23,4.62,130069270,60121918672.1,283855104,131206344721.92,280600.0,
2020-01-01,PK0081801018,PPL,Pakistan Petroleum Limited. ,138.27,7.08,666090089,92100276606.03,2720967548,376228182861.96,1287600.0,
2020-01-01,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,195.5,3.17,211262985,41301913567.5,469473300,91782030150.0,1274300.0,
2020-01-01,PK0061701014,SEARL,The Searle Company Ltd. ,193.07,1.42,95591360,18455823875.2,212425272,41012947265.04,808000.0,
2020-01-01,PK0078701015,BAFL,Bank Alfalah Ltd. ,46.74,2.55,710866048,33225879083.52,1777165119,83064697662.06,1128000.0,
2020-01-01,PK0051601018,BAHL,Bank Al-Habib Ltd. ,77.33,4.29,722426520,55865242791.6,1111425419,85946527651.27,257500.0,
2020-01-01,PK0045001010,BOP,Bank Of Punjab. ,11.73,1.01,1115934411,13089910641.03,2643692380,31010511617.4,7507000.0,
2020-01-01,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,77.11,1.69,285397499,22007001147.89,634216666,48904447115.26,499500.0,
2020-01-01,PK0079201015,TRG,TRG Pakistan Ltd. ,25.77,1.07,541806765,13962360334.05,545390665,14054717437.05,9677500.0,
2020-01-01,PK0081901016,UBL,United Bank Ltd. ,171.24,6.44,489671875,83851411875.0,1224179688,209628529773.12,572600.0,
2020-01-02,PK0085101019,HBL,Habib Bank Limited. ,168.1,9.21,733426254,123288953297.4,1466852508,246577906594.8,3173800.0,
2020-01-02,PK0065001015,HUBC,Hub Power Company Limited. ,97.57,7.09,972865790,94922515130.3,1297154400,126563354808.0,7051000.0,
2020-01-02,PK0083101011,KAPCO,Kot Addu Power Company. ,31.78,1.08,455655113,14480719491.14,880253228,27974447585.84,3753500.0,
2020-01-02,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,14.53,0.41,378551802,5500357683.06,1514207200,22001430616.0,6939500.0,
2020-01-02,PK0071501016,LUCK,Lucky Cement Limited. ,458.82,4.43,129350000,59348367000.0,323375000,148370917500.0,949200.0,
2020-01-02,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1326.39,2.64,26680500,35388748395.0,133402500,176943741975.0,42500.0,
2020-01-02,PK0055601014,MCB,MCB Bank Limited. ,213.55,6.62,414771002,88574347477.1,1185060006,253069564281.3,1029200.0,
2020-01-02,PK0077401013,MEBL,Meezan Bank Limited. ,97.57,2.34,321527906,31371477788.42,1286111589,125485907738.73,733000.0,
2020-01-02,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,24.01,0.48,267165300,6414638853.0,593700666,14254752990.66,10017000.0,
2020-01-02,PK0009801017,MTL,Millat Tractors Limited. ,711.45,1.19,22423101,15952915206.45,49829112,35450921732.4,40300.0,
2020-01-02,PK0078001010,NBP,National Bank Of Pakistan. ,44.62,1.69,506885758,22617242521.96,2127512862,94929623902.44,4496500.0,
2020-01-02,PK0005501017,NML,Nishat Mills Ltd. ,109.78,1.3,158219932,17369384134.96,351599848,38598631313.44,1369400.0,
2020-01-02,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,147.16,7.09,645139260,94938693501.6,4300928400,632924623344.0,4383500.0,
2020-01-02,PK0034601010,PAEL,Pak Elektron Ltd. ,29.5,0.55,248840743,7340801918.5,497681485,14681603807.5,20009000.0,
2020-01-02,PK0023901017,POL,Pakistan Oilfields Limited. ,461.84,4.49,130069270,60071191656.8,283855104,131095641231.36,508900.0,
2020-01-02,PK0081801018,PPL,Pakistan Petroleum Limited. ,142.79,7.11,666090089,95111003808.31,2720967548,388526956178.92,8125900.0,
2020-01-02,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,205.27,3.24,211262985,43365952930.95,469473300,96368784291.0,7401700.0,
2020-01-02,PK0061701014,SEARL,The Searle Company Ltd. ,199.48,1.42,95591360,19068564492.8,212425272,42374593258.56,2166400.0,
2020-01-02,PK0078701015,BAFL,Bank Alfalah Ltd. ,48.34,2.57,710866048,34363264760.32,1777165119,85908161852.46,4230000.0,
2020-01-02,PK0051601018,BAHL,Bank Al-Habib Ltd. ,80.77,4.36,722426520,58350390020.4,1111425419,89769831092.63,1067000.0,
2020-01-02,PK0045001010,BOP,Bank Of Punjab. ,12.04,1.0,1115934411,13435850308.44,2643692380,31830056255.2,27923000.0,
2020-01-02,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,78.39,1.28,219059559,17172078830.01,438119097,34344156013.83,5511500.0,
2020-01-02,PK0099701010,EFERT,Engro Fertilizers Limited. ,74.01,3.32,600884719,44471478053.19,1335299375,98825506743.75,3035000.0,
2020-01-02,PK0012101017,ENGRO,Engro Corporation Limited. ,366.0,8.67,316889777,115981658382.0,576163230,210875742180.0,2606900.0,
2020-01-02,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,33.88,0.81,318123167,10778012897.96,908923333,30794322522.04,4288000.0,
2020-01-02,PK0074501013,FCCL,Fauji Cement Co Ltd. ,16.45,0.93,758898264,12483876442.8,1379815025,22697957161.25,7473500.0,
2020-01-02,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,102.46,5.36,699731036,71694441948.56,1272238147,130353520541.62,654300.0,
2020-01-02,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,80.16,1.71,285397499,22877463519.84,634216666,50838807946.56,3540000.0,
2020-01-02,PK0079201015,TRG,TRG Pakistan Ltd. ,27.05,1.09,541806765,14655872993.25,545390665,14752817488.25,5996500.0,
2020-01-02,PK0081901016,UBL,United Bank Ltd. ,177.9,6.51,489671875,87112626562.5,1224179688,217781566495.2,2818700.0,
2020-01-03,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,77.63,1.27,219059559,17005593565.17,438119097,34011185500.11,6769000.0,
2020-01-03,PK0099701010,EFERT,Engro Fertilizers Limited. ,73.57,3.31,600884719,44207088776.83,1335299375,98237975018.75,2232000.0,
2020-01-03,PK0012101017,ENGRO,Engro Corporation Limited. ,355.48,8.44,316889777,112647977927.96,576163230,204814505000.4,1575100.0,
2020-01-03,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,33.06,0.79,318123167,10517151901.02,908923333,30049005388.98,5478500.0,
2020-01-03,PK0074501013,FCCL,Fauji Cement Co Ltd. ,16.38,0.93,758898264,12430753564.32,1379815025,22601370109.5,5536000.0,
2020-01-03,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,102.12,5.36,699731036,71456533396.32,1272238147,129920959571.64,1294400.0,
2020-01-03,PK0085101019,HBL,Habib Bank Limited. ,163.3,8.98,733426254,119768507278.2,1466852508,239537014556.4,7290200.0,
2020-01-03,PK0065001015,HUBC,Hub Power Company Limited. ,98.38,7.17,972865790,95710536420.2,1297154400,127614049872.0,5324000.0,
2020-01-03,PK0023901017,POL,Pakistan Oilfields Limited. ,473.43,4.62,130069270,61578694496.1,283855104,134385521886.72,724100.0,
2020-01-03,PK0081801018,PPL,Pakistan Petroleum Limited. ,143.2,7.15,666090089,95384100744.8,2720967548,389642552873.6,5020900.0,
2020-01-03,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,207.17,3.28,211262985,43767352602.45,469473300,97260783561.0,5845700.0,
2020-01-03,PK0061701014,SEARL,The Searle Company Ltd. ,194.65,1.39,95591360,18606858224.0,212425272,41348579194.8,882200.0,
2020-01-03,PK0083101011,KAPCO,Kot Addu Power Company. ,30.99,1.06,455655113,14120751951.87,880253228,27279047535.72,2908000.0,
2020-01-03,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,14.19,0.4,378551802,5371650070.38,1514207200,21486600168.0,2662000.0,
2020-01-03,PK0071501016,LUCK,Lucky Cement Limited. ,463.46,4.49,129350000,59948551000.0,323375000,149871377500.0,1468500.0,
2020-01-03,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1309.42,2.62,26680500,34935980310.0,133402500,174679901550.0,42280.0,
2020-01-03,PK0055601014,MCB,MCB Bank Limited. ,216.18,6.72,414771002,89665195212.36,1185060006,256186272097.08,1108900.0,
2020-01-03,PK0077401013,MEBL,Meezan Bank Limited. ,96.57,2.33,321527906,31049949882.42,1286111589,124199796149.73,242000.0,
2020-01-03,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,24.25,0.49,267165300,6478758525.0,593700666,14397241150.5,10199500.0,
2020-01-03,PK0009801017,MTL,Millat Tractors Limited. ,711.35,1.2,22423101,15950672896.35,49829112,35445938821.2,62250.0,
2020-01-03,PK0078001010,NBP,National Bank Of Pakistan. ,44.41,1.69,506885758,22510796512.78,2127512862,94482846201.42,3037500.0,
2020-01-03,PK0005501017,NML,Nishat Mills Ltd. ,107.86,1.28,158219932,17065601865.52,351599848,37923559605.28,1321100.0,
2020-01-03,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,149.48,7.23,645139260,96435416584.8,4300928400,642902777232.0,4018800.0,
2020-01-03,PK0034601010,PAEL,Pak Elektron Ltd. ,28.99,0.54,248840743,7213893139.57,497681485,14427786250.15,16323000.0,
2020-01-03,PK0078701015,BAFL,Bank Alfalah Ltd. ,48.29,2.57,710866048,34327721457.92,1777165119,85819303596.51,728000.0,
2020-01-03,PK0051601018,BAHL,Bank Al-Habib Ltd. ,81.75,4.43,722426520,59058368010.0,1111425419,90859028003.25,458500.0,
2020-01-03,PK0045001010,BOP,Bank Of Punjab. ,11.85,0.99,1115934411,13223822770.35,2643692380,31327754703.0,11222000.0,
2020-01-03,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,78.96,1.69,285397499,22534986521.04,634216666,50077747947.36,1788000.0,
2020-01-03,PK0079201015,TRG,TRG Pakistan Ltd. ,28.16,1.14,541806765,15257278502.4,545390665,15358201126.4,23760000.0,
2020-01-03,PK0081901016,UBL,United Bank Ltd. ,175.28,6.43,489671875,85829686250.0,1224179688,214574215712.64,1646000.0,
2020-01-06,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,13.67,0.4,378551802,5174803133.34,1514207200,20699212424.0,3626000.0,
2020-01-06,PK0071501016,LUCK,Lucky Cement Limited. ,445.11,4.42,129350000,57574978500.0,323375000,143937446250.0,1079700.0,
2020-01-06,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1282.1,2.63,26680500,34207069050.0,133402500,171035345250.0,205240.0,
2020-01-06,PK0055601014,MCB,MCB Bank Limited. ,212.38,6.76,414771002,88089065404.76,1185060006,251683044074.28,996300.0,
2020-01-06,PK0077401013,MEBL,Meezan Bank Limited. ,95.25,2.35,321527906,30625533046.5,1286111589,122502128852.25,311500.0,
2020-01-06,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,23.04,0.47,267165300,6155488512.0,593700666,13678863344.64,5443000.0,
2020-01-06,PK0009801017,MTL,Millat Tractors Limited. ,697.09,1.2,22423101,15630919476.09,49829112,34735375684.08,46250.0,
2020-01-06,PK0078001010,NBP,National Bank Of Pakistan. ,42.72,1.66,506885758,21654159581.76,2127512862,90887349464.64,1285000.0,
2020-01-06,PK0005501017,NML,Nishat Mills Ltd. ,102.91,1.25,158219932,16282413202.12,351599848,36183140357.68,946300.0,
2020-01-06,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,148.56,7.36,645139260,95841888465.6,4300928400,638945923104.0,3992300.0,
2020-01-06,PK0034601010,PAEL,Pak Elektron Ltd. ,27.55,0.53,248840743,6855562469.65,497681485,13711124911.75,6338500.0,
2020-01-06,PK0023901017,POL,Pakistan Oilfields Limited. ,468.16,4.68,130069270,60893229443.2,283855104,132889605488.64,656100.0,
2020-01-06,PK0081801018,PPL,Pakistan Petroleum Limited. ,139.98,7.16,666090089,93239290658.22,2720967548,380881037369.04,2662600.0,
2020-01-06,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,200.31,3.25,211262985,42318088525.35,469473300,94040196723.0,5488000.0,
2020-01-06,PK0061701014,SEARL,The Searle Company Ltd. ,184.99,1.36,95591360,17683445686.4,212425272,39296551067.28,967900.0,
2020-01-06,PK0078701015,BAFL,Bank Alfalah Ltd. ,47.18,2.58,710866048,33538660144.64,1777165119,83846650314.42,1740500.0,
2020-01-06,PK0051601018,BAHL,Bank Al-Habib Ltd. ,79.62,4.42,722426520,57519599522.4,1111425419,88491691860.78,406000.0,
2020-01-06,PK0045001010,BOP,Bank Of Punjab. ,11.48,0.98,1115934411,12810927038.28,2643692380,30349588522.4,16874500.0,
2020-01-06,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,73.75,1.24,219059559,16155642476.25,438119097,32311283403.75,3836000.0,
2020-01-06,PK0099701010,EFERT,Engro Fertilizers Limited. ,72.64,3.35,600884719,43648265988.16,1335299375,96996146600.0,1577500.0,
2020-01-06,PK0012101017,ENGRO,Engro Corporation Limited. ,341.76,8.32,316889777,108300250187.52,576163230,196909545484.8,2078800.0,
2020-01-06,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,32.22,0.79,318123167,10249928440.74,908923333,29285509789.26,6372500.0,
2020-01-06,PK0074501013,FCCL,Fauji Cement Co Ltd. ,15.54,0.91,758898264,11793279022.56,1379815025,21442325488.5,4474500.0,
2020-01-06,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,99.84,5.36,699731036,69861146634.24,1272238147,127020256596.48,606800.0,
2020-01-06,PK0085101019,HBL,Habib Bank Limited. ,161.23,9.08,733426254,118250314932.42,1466852508,236500629864.84,1191100.0,
2020-01-06,PK0065001015,HUBC,Hub Power Company Limited. ,95.37,7.12,972865790,92782210392.3,1297154400,123709615128.0,2070000.0,
2020-01-06,PK0083101011,KAPCO,Kot Addu Power Company. ,30.03,1.05,455655113,13683323043.39,880253228,26434004436.84,2570500.0,
2020-01-06,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,75.13,1.65,285397499,21441914099.87,634216666,47648698116.58,4774500.0,
2020-01-06,PK0079201015,TRG,TRG Pakistan Ltd. ,26.77,1.11,541806765,14504167099.05,545390665,14600108102.05,12995500.0,
2020-01-06,PK0081901016,UBL,United Bank Ltd. ,174.53,6.56,489671875,85462432343.75,1224179688,213656080946.64,991500.0,
2020-01-07,PK0023901017,POL,Pakistan Oilfields Limited. ,467.26,4.59,130069270,60776167100.2,283855104,132634135895.04,225500.0,
